ComplexID	ComplexName	Organism	Synonyms	Cell.line	subunits.UniProt.IDs.	subunits.Entrez.IDs.	Protein.complex.purification.method	GO.ID	GO.description	FunCat.ID	FunCat.description	PubMed.ID	subunits.Protein.name.	subunits.Gene.name.	subunits.Gene.name.syn.	Disease.comment	Subunits.comment	Complex.comment	SWISSPROT.organism	Num.Uniprot.IDs	MyListOverlap	querysize	expected	FCEnrichment	pvalue	Comparisons
6212	GM130-GRASP65 complex	Human	None	HeLa cells	Q08379;Q9BQQ3	2801;64689	MI:0114- x-ray crystallography	GO:0006888;GO:0099041	ER to Golgi vesicle-mediated transport;vesicle tethering to Golgi	20.09.07.03	ER to Golgi transport	26363069	Golgin subfamily A member 2 ;Golgi reassembly-stacking protein 1	GOLGA2;GORASP1	;GOLPH5 GRASP65	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6264	DLG5-SORBS3-CTNNB1 complex	Mammalia	None	COS-7 cells	O60504;P35222;Q8TDM6	10174;1499;9231	MI:0019- coimmunoprecipitation	GO:0005911	cell-cell junction	70.06.04	intercellular junction (gap junction/adherens junction)	12657639	Vinexin ;Catenin beta-1;Disks large homolog 5	SORBS3;CTNNB1;DLG5	SCAM1;CTNNB;KIAA0583 PDLG	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
6300	CDKN1A-TP53-CDK1-PCNA complex	Human	None	None	P04637;P06493;P38936	7157;983;1026	MI:0045- experimental	None	None	None	None	7624128	Cellular tumor antigen p53;Cyclin-dependent kinase 1 ;Cyclin-dependent kinase inhibitor 1	TP53;CDK1;CDKN1A	P53;CDC2 CDC28A CDKN1 P34CDC2;CAP20 CDKN1 CIP1 MDA6 PIC1 SDI1 WAF1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
6334	Afadin-beta-catenin complex	Human	AFDN-CTNNB1 complex	Mesaglial cells	P35222;P55196	1499;4301	MI:0019-coimmunoprecipitation	GO:0098609;GO:0034332	cell-cell adhesion;adherens junction organization	None	None	26568295	Catenin beta-1;Afadin	CTNNB1;AFDN	CTNNB;AF6 MLLT4	Mesangial proliferative nephritis, glomerulonephritis (PMID:26568295).	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6336	CTNNB1-DNMT1 complex	Human	None	HC-116 cells	P26358;P35222	1786;1499	MI:0069-mass spectrometry studies of complexes	GO:0030111;GO:0006306	regulation of Wnt signaling pathway;DNA methylation	10.01.09.01	DNA methylation	25753001	DNA ;Catenin beta-1	DNMT1;CTNNB1	AIM CXXC9 DNMT;CTNNB	Colorectal cancer (PMID:25753001).	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6339	beta-catenin-B-cell lymphoma 9 protein  complex	Human	CTNNB1-BCL9 complex	None	O00512;P35222	607;1499	MI:0051-fluorescence technologies	GO:0030111	regulation of Wnt signaling pathway	None	None	25312469	B-cell CLL/lymphoma 9 protein ;Catenin beta-1	BCL9;CTNNB1	;CTNNB	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6341	PAK1-betaPIX-GIT1-paxillin complex	Human	PAK1-ARHGEF7-GIT1-PXN complex	None	P49023;Q13153;Q14155;Q9Y2X7	5829;5058;8874;28964	MI:0019-coimmunoprecipitation	None	None	None	None	16944954	Paxillin;Serine/threonine-protein kinase PAK 1;Rho guanine nucleotide exchange factor 7;ARF GTPase-activating protein GIT1	PXN;PAK1;ARHGEF7;GIT1	;None;COOL1, KIAA0142, P85SPR, PAK3BP, PIXB;None	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	4	2160	2.45036868973341	1.63240740740741	0	Cal33-HSC6
6351	PKP1-ZO-1 complex	Mouse	None	Cervical-loop derived dental epithelium cells	Q07157;Q13835	7082;5317	MI:0019-coimmunoprecipitation	GO:0007155;GO:0042481;GO:0036305	cell adhesion;regulation of odontogenesis;ameloblast differentiation	34.07	cell adhesion	27015268	Tight junction protein ZO-1;Plakophilin-1	TJP1;PKP1	ZO1;	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6359	RHAMM-beta-catenin complex	Human	None	HT-1080 cell	O75330;P35222	3161;1499	MI:0019-coimmunoprecipitation	GO:0042127	regulation of cell proliferation	None	None	26825774	Hyaluronan mediated motility receptor ;Catenin beta-1	HMMR;CTNNB1	IHABP RHAMM;CTNNB	Fibrosarcoma (PMID:26825774).	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6362	PDLIM1-E-cadherin-beta-catenin complex	Human	PDLIM1-CDH1-CTNNB1 complex	None	O00151;P12830;P35222	9124;999;1499	MI:0019-coimmunoprecipitation	GO:0061635	regulation of protein complex stability	None	None	26701804	PDZ and LIM domain protein 1 ;Cadherin-1;Catenin beta-1	PDLIM1;CDH1;CTNNB1	CLIM1 CLP36;CDHE UVO;CTNNB	Colorectal cancer (PMID:26701804).	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
6373	MiDAC complex	Human	None	K562 cells	Q13547;Q6PJG2;Q92769;Q9H147	3065;91748;3066;116092	MI:0019-coimmunoprecipitation	None	None	None	None	21258344	Histone deacetylase 1;ELM2 and SANT domain-containing protein 1 ;Histone deacetylase 2;Deoxynucleotidyltransferase terminal-interacting protein 1	HDAC1;ELMSAN1;HDAC2;DNTTIP1	RPD3L1;C14orf117 C14orf43;None;C20orf167 TDIF1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	4	2160	2.45036868973341	1.63240740740741	0	Cal33-HSC6
6428	SPG3A oligomer complex	Human	Atlastin-1 oligomer complex; ATL1 oligomer complex	None	Q8WXF7	51062	MI:0019-coimmunoprecipitation;MI:0397-two hybrid array;MI:0091-chromatography technologies;MI:0030-cross-linking studies	GO:0098796	membrane protein complex	None	None	14506257	Atlastin-1	ATL1	GBP3,SPG3A	None	None	Yeast two-hybrid analyses and co-immunoprecipitation studies demonstrated that atlastin-1 can self-associate, and gel-exclusion chromatography and chemical cross-linking studies indicated that atlastin-1 exists as an oligomer in vivo, most likely a tetramer. Membrane fractionation and protease protection assays revealed that atlastin-1 is an integral membrane protein with two predicted transmembrane domains; both the N-terminal GTP-binding and C-terminal domains are exposed to the cytoplasm. Together, these findings indicate that the SPG3A protein atlastin-1 is a multimeric integral membrane GTPase that may be involved in Golgi membrane dynamics or vesicle trafficking.	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
6434	MIS18 complex	Human	MIS18A-OIP5-MIS18BP1 complex	HeLa cells	O43482;Q6P0N0;Q9NYP9	11339;55320;54069	MI:0019-coimmunoprecipitation	GO:0034508;GO:1903097	centromere complex assembly;regulation of CENP-A containing nucleosome assembly	None	None	17199038	Protein Mis18-beta;Mis18-binding protein 1;Protein Mis18-alpha	OIP5;MIS18BP1;MIS18A	MIS18B;C14orf106,KIAA1903,KNL2,M18BP1;C21orf45,C21orf46,FASP1	None	None	None	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	3	3	2160	1.83777651730006	1.63240740740741	0	Cal33-HSC6
6483	CAPZalpha-CAPZbeta complex	Human	CAPZalpha-CAPZbeta heterodimer complex	HeLa cells	P47756;P52907	832;829	None	GO:0051693	actin filament capping	None	None	20498093	F-actin-capping protein subunit beta;F-actin-capping protein subunit alpha-1	CAPZB;CAPZA1	CAPB, CAPPB, CAPZ;CAPPA1, CAPZ, CAZ1	None	Since the authors did not specify F-actin-capping protein, we used isoform CAPZA1.	CAPZalpha-CAPZbeta complex is weakly associated with the WASH complex.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6524	DZIP1-GLI3 complex	Human	None	HEK293 cells	P10071;Q86YF9	2737;22873	MI:0019-coimmunoprecipitation	GO:0060271;GO:0007224	cilium assembly;smoothened signaling pathway	30.05.02.16	hedgehog-dependent signalling pathway	23955340	Transcriptional activator GLI3;Zinc finger protein DZIP1	GLI3;DZIP1	None;DZIP, DZIP2, KIAA0996	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6532	TSC2-HERC1 complex	Human	None	HEK283 cells	P49815;Q15751	7249;8925	MI:0006-anti bait coimmunoprecipitation	GO:0031929	TOR signaling	None	None	16464865	Tuberin;Probable E3 ubiquitin-protein ligase HERC1	TSC2;HERC1	TSC4;None	Mutations in TSC2 are associated with tuberous sclerosis (OMIM:613254).In healthy subjects, interaction of TSC1 with TSC2 excludes TSC2 from interacting with HERC1. Disease mutations in TSC2 allow binding to HERC1 also in the presence of TSC1.	TSC2 pull-down experiments were performed in mouse brain tissue.	TSC1 inhibits the interaction of TSC2 and HERC1 ubiquitin ligase by binding to TSC2.	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6579	USF1-USF2 complex	Human	None	None	P22415;Q15853	7391;7392	MI:0019-coimmunoprecipitation	GO:0006357;GO:0000981	regulation of transcription from RNA polymerase II promoter;RNA polymerase II transcription factor activity, sequence-specific DNA binding	None	None	14573800	Upstream stimulatory factor 1;Upstream stimulatory factor 2	USF1;USF2	BHLHB11 USF;BHLHB12	Varicella-zoster virus infection.	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6638	USP1-UAF1 complex	Human	None	HeLa cells	O94782;Q8TAF3	7398;57599	MI:0007-anti tag coimmunoprecipitation	GO:0005634;GO:0016579	nucleus;protein deubiquitination	70.10;14.07.05	nucleus;modification by ubiquitination, deubiquitination	19075014	Ubiquitin carboxyl-terminal hydrolase 1;WD repeat-containing protein 48	USP1;WDR48	UBP;KIAA1449, UAF1	This complex regulates the Fanconi anemia (OMIM:227646) pathway by deubiquitinating FANCD2.	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6647	MED15-WWTR1 complex	Human	ARC105-TAZ complex	HEK293T cells	Q96RN5;Q9GZV5	51586;25937	MI:0019-coimmunoprecipitation	GO:0006351	transcription, DNA-templated	11	TRANSCRIPTION	18568018	Mediator of RNA polymerase II transcription subunit 15;WW domain-containing transcription regulator protein 1	MED15;WWTR1	ARC105 CTG7A PCQAP TIG1 TNRC7;TAZ	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6651	WWTR1-YAP1 complex	Human	TAZ-YAP complex	HEK 293T cells	P46937;Q9GZV5	10413;25937	MI:0019-coimmunoprecipitation	GO:0006351	transcription, DNA-templated	11	TRANSCRIPTION	16332960	Transcriptional coactivator YAP1;WW domain-containing transcription regulator protein 1	YAP1;WWTR1	YAP65;TAZ	None	None	None	Homo sapiens (Human);Homo sapiens (Human)	2	2	2160	1.2251843448667	1.63240740740741	0	Cal33-HSC6
6652	WWTR1 homodimer	Human	TAZ homodimer	HEK 293T cells	Q9GZV5	25937	MI:0019-coimmunoprecipitation	GO:0006351	transcription, DNA-templated	11	TRANSCRIPTION	16332960	WW domain-containing transcription regulator protein 1	WWTR1	TAZ	None	None	None	Homo sapiens (Human)	1	1	2160	0.612592172433352	1.63240740740741	0	Cal33-HSC6
6778	SCRIB-ARHGEF7-PAK1-GIT1 complex	Human	None	HEK293 cells	Q13153;Q14155;Q14160;Q9Y2X7	5058;8874;23513;28964	MI:0019-coimmunoprecipitation	GO:0007163;GO:0016477	establishment or maintenance of cell polarity;cell migration	34.05.01	cell migration	22179838	Serine/threonine-protein kinase PAK 1;Rho guanine nucleotide exchange factor 7;Protein scribble homolog;ARF GTPase-activating protein GIT1	PAK1;ARHGEF7;SCRIB;GIT1	None;COOL1, KIAA0142, P85SPR, PAK3BP, PIXB;CRIB1, KIAA0147, LAP4, SCRB1, VARTUL;None	None	None	SCRIB associates independently with ARHGEF\u2013PAK\u2013GIT protein complexes and with NOS1AP\u2013VANGL protein complexes.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	4	2160	2.45036868973341	1.63240740740741	0	Cal33-HSC6
6779	SCRIB-GIT1-ARHGEF7-PAK complex	Human	SCRIB-GIT1-beta-PIX and PAK complex	T47D human breast cancer cells	Q13153;Q14155;Q14160;Q9Y2X7	5058;8874;23513;28964	MI:0019-coimmunoprecipitation	GO:0016477;GO:0031252;GO:0007163	cell migration;cell leading edge;establishment or maintenance of cell polarity	34.05.01	cell migration	18716323	Serine/threonine-protein kinase PAK 1;Rho guanine nucleotide exchange factor 7;Protein scribble homolog;ARF GTPase-activating protein GIT1	PAK1;ARHGEF7;SCRIB;GIT1	None;COOL1, KIAA0142, P85SPR, PAK3BP, PIXB;CRIB1, KIAA0147, LAP4, SCRB1, VARTUL;None	None	Since the authors did not specify PAK, we used isoform PAK1.	The data demonstrate that the HRG (heregulin b1, a growth factor triggering cell motility)-dependent migration of T47D cells is controlled by the ability of Scrib to interact with the beta-PIX-PAK complex.Scrib interacts with the beta-PIX-PAK protein complex and is required for the retention of the protein complex at the leading edge of migratory cells.	Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human);Homo sapiens (Human)	4	4	2160	2.45036868973341	1.63240740740741	0	Cal33-HSC6
